,description,spotify_id,name,no_tracks
221,The 90's was a transitionary decade with Traditional and Crossover music blending together.,37i9dQZF1DXaiEFNvQPZrM,Country's Greatest Hits:  The '90s,135
222,"The most memorable music from the 2010's.  Cover:  Luke Bryan, Miranda Lambert and Jason Aldean.",37i9dQZF1DWXdiK4WAVRUW,Country's Greatest Hits:  The 2010's,179
223,We have curated the perfect soundtrack recipe for a backyard barbecue!,37i9dQZF1DXbIbVYph0Zr5,Country Cookout,94
224,Celebrate the merriment of the Holiday Season with your favorite country artists.  Cover: Carrie Underwood,37i9dQZF1DX0MuOvUqmxDz,Country Christmas,103
225,"The decade when New Traditional artists like George Strait, Reba McEntire, and Randy Travis dominated the Country scene.",37i9dQZF1DX6RCydf9ytsj,Country's Greatest Hits:  The '80s,163
226,Top trending new and recent tracks from the last few weeks.  Cover: Chase Rice & Florida Georgia Line,37i9dQZF1DWW7RgkOJG32Y,Breakout Country,61
227,Recent tracks from the Hot Country playlist that are still smokin'.  Cover: Maren Morris,37i9dQZF1DX6rVyqO2FaN8,Still Hot,52
228,From the Dance Halls and Honky Tonks across America to the World! Cover: Aaron Watson,37i9dQZF1DX3Ee0ngF5ZVQ,Texas Music Now,53
229,A true compilation of some of the biggest hits in Country Music for all time.,37i9dQZF1DWZBCPUIUs2iR,Country Music 101:  Country's Greatest Hits,99
230,"Country Music that ROCKS!!  
Cover:  Chris Stapleton",37i9dQZF1DWWH0izG4erma,Country Rocks,76
231,Kickass Women who are making great Country music today.  Cover: Mickey Guyton,37i9dQZF1DX49poIUZYXp7,Women of Country,84
232,A new shade of Country. Cover: Sturgill Simpson,37i9dQZF1DWUgBy0IJPlHq,Indigo,100
233,The cream of today's country crop. Cover: Taylor Moss,37i9dQZF1DWXepGEFFmQXJ,Fresh Country,60
234,The Country Coffeehouse is open! Grab a cup and lean back to some low-key country.,37i9dQZF1DWYiR2Uqcon0X,Country Coffeehouse,74
235,A complete playlist of all ACM Award Winners and Nominees for 2020.,37i9dQZF1DX13kFuGnInkY,"ACM Awards 2020
Winners and Nominees",101
236,The country way of testifying.  Cover: Brad Paisley,37i9dQZF1DWU2LcZVHsTdv,Country by the Grace of God,75
237,The early pioneers and current favorites in Southern Rock.  Cover:  The Godfather...Charlie Daniels.,37i9dQZF1DXbDjX0hus3Iu,Southern Rock 101,106
238,The biggest Texas Music Hits over the last couple of years.,37i9dQZF1DX7M1twJ8D6TS,Texas Music Rewind,74
239,"Many would say that this decade is a ""Golden Era"" for country music.",37i9dQZF1DX7CGYgLhqwu5,Country's Greatest Hits:  The '60s,102
240,"Eagles, The Byrds and all your favorite country rock",37i9dQZF1DX4bf0P6HTTom,Country Rock Classics,49
241,"Country Music Association award-winning and nominated music from artists then, now, and forever.",37i9dQZF1DX9hWdQ46pHPo,Forever Country,78
242,Music City must-hears. Cover: Carly Pearce,37i9dQZF1DX0bUGQdz5BJG,Next From Nashville,73
243,The powerful women of country. Cover: Dolly Parton #SpotifyTBT,37i9dQZF1DWTQrwBpetTXv,#SpotifyTBT: Women of Country,70
244,Country gone wild! You never know what you're gonna get.  Artist: Walker County,37i9dQZF1DX5mB2C8gBeUM,Wild Country,70
245,Fresh Country releases from up and coming artists starting to make noise in music. Featuring Tezza,37i9dQZF1DWYUfsq4hxHWP,"Fresh Finds
Best of Country 2020",60
246,These country songs know exactly how you feel.,37i9dQZF1DXdmMcgFhLQ8u,Country Heartache,72
247,The decade of the Outlaws of Country Music - where traditional and crossover country collided.,37i9dQZF1DWYP5PUsVbso9,Country's Greatest Hits:  The '70's,96
248,The decade when country and rockabilly came together.,37i9dQZF1DWWnpcjfCqaW0,Country's Greatest Hits:  The '50s,96
249,The Women who put Country Music on the map.,37i9dQZF1DWSCp8Clax7tf,Legendary Women of Country,90
250,Music from the heart of Nashville - stripped down to the basics.,37i9dQZF1DX2ViysbCzMHO,Nashville Stripped,89
251,Sweat it out with your favorite Country songs.,37i9dQZF1DX5OrO2Jxuvdn,Country Workout,126
252,Classic cuts from the alternative country music scene. Cover: Uncle Tupelo,37i9dQZF1DWYBXdN7izJSV,Alt Country Classics,75
253,Let these country tunes light up your day,37i9dQZF1DXdDIhtzn7T2e,Greener Pastures,34
254,All of the newest country music releases in one playlist!,37i9dQZF1DWVn8zvR5ROMB,New Music Nashville,69
255,"Jimmy Buffett, Kenny Chesney and all your favorite summer tunes.",37i9dQZF1DWUPRADzDnbMq,Gulf & Western,52
256,"A deep and concise look at the music that made Country Music what is is today.  Covers eras 
1930's - 1990.",37i9dQZF1DXcYKwAtV4NDh,History of Country Music,107
257,Celebrating what makes America great.,37i9dQZF1DWSttCmn8GHUg,Country Music 101:  God Bless the USA,72
258,Country's legendary artists singing your favorite Christmas Classics.  Cover:  Dolly Parton,37i9dQZF1DX2C6Zlz76Dq4,Country Christmas Classics,152
259,Get your beast mode on!,37i9dQZF1DX76Wlfdnj7AP,Beast Mode,200
260,Throw the weights around with your favorite uptempo pop songs!,37i9dQZF1DX5gQonLbZD9s,Pumped Pop,60
261,Motivation & go-to jams to crush a workout with Dwayne Johnson!,37i9dQZF1DXcdGxYPVUKPf,Dwayne Johnson's Progress Workout Playlist,35
262,Need to break a sweat? Turn these jams up and stay motivated!,37i9dQZF1DWUSyphfcc6aL,Workout Beats,70
263,For whatever activity you do that may need a punch of intensity!,37i9dQZF1DWUVpAXiEPK8P,Power Workout,50
264,"Fourth quarter, two minutes left .. get locked in",37i9dQZF1DWTl4y3vgJOXW,Locked In,100
265,Uplifting and energetic music that helps you stay motivated.,37i9dQZF1DXdxcBWuJkbcy,Motivation Mix,100
266,Get your body right with this workout twerkout,37i9dQZF1DX0HRj9P7NxeE,Workout Twerkout,49
267,Pop hits to keep your workout fresh.,37i9dQZF1DX70RN3TfWWJh,Workout,100
268,The champs are here.,37i9dQZF1DX8dTWjpijlub,Trophy Room,50
269,"Aggressive trap and bass for the <a href=""spotify:genre:edm_dance"">gym</a>.",37i9dQZF1DX4eRPd9frC1m,Hype,181
270,24 songs dedicated to the Mamba & Mambacita. R.I.P. Kobe & Gianna Bryant.,37i9dQZF1DXaitacWUJMPH,2 . 24,24
271,Upbeat dance pop to keep your heart pumping.,37i9dQZF1DWSJHnPb1f0X3,Cardio,100
272,"If your workout doubles as an outlet for your aggression, this is the playlist for you.",37i9dQZF1DXe6bgV3TmZOL,Adrenaline Workout,120
273,"Nothing but anthems - for an extra rep, an extra set, an extra mile...",37i9dQZF1DWYNSm3Z3MxiM,Classic Rock Workout,65
274,New age music for balancing mind and body.,37i9dQZF1DX9uKNf5jGX6m,Yoga & Meditation,201
275,"Throw it back to the biggest, best hits of the 2000's.",37i9dQZF1DX8CwbNGNKurt,Throwback Workout,50
276,The best pop and hip hop tracks to celebrate your workout. You can do it!,37i9dQZF1DWTDafB3skWPN,Feeling Accomplished,50
277,Put a spring in your step with these mood boosting tracks.,37i9dQZF1DXadOVCgGhS7j,Fun Run 150–165 BPM,50
278,Tap it back or go for a spin with these uptempo tracks!,37i9dQZF1DX32NsLKyzScr,Power Hour,212
279,Rock this list to help you rock that last rep. Gainz.,37i9dQZF1DX5OUjSS1OMgV,One More Rep,100
280,Upbeat Latin songs to keep your heart rate up.,37i9dQZF1DWXmQEAjlxGhi,Latin Cardio,100
281,El título lo dice todo! Work it out with the OG's of Reggaeton!,37i9dQZF1DX9ZKyQHcEFXZ,Perreo Workout,100
282,"No need for a gadget, just play these rock songs to set your pace!",37i9dQZF1DWZUTt0fNaCPB,Running to Rock 170-190 BPM,75
283,"Whether it's the big game or the big meeting, get your adrenaline pumping with these badass jock jams.",37i9dQZF1DX4esiqDZ1sjJ,Jock Jams,38
284,Run to this collection of heavy rock jams.,37i9dQZF1DX0hWmn8d5pRe,Born To Run 150 BPM,70
285,The perfect soundtrack to your morning yoga session.,37i9dQZF1DXdVyc8LtLi96,Sunrise Yoga,179
286,Up for a nostalgic running session that brings a smile to your face? Press play!,37i9dQZF1DX4osfY3zybD2,Runner's Club 160 BPM,48
287,Soundtrack your practice with this mix of chill and motivational tracks perfect for vinyasa yoga.,37i9dQZF1DWTofcvJ2Dvma,Vinyasa Flow,81
288,"Uplifting and uptempo indie folk and roots rock, guaranteed to open your stride.",37i9dQZF1DX35oM5SPECmN,Run Wild,75
289,Powerful and rhythmic  metal for maximum power during your workout.,37i9dQZF1DWY3PJWG3ogmJ,Extreme Metal Workout,120
290,Push it to the limit with some serious motivation from these heavy tunes.,37i9dQZF1DWZYWNM3NfvzJ,Pumping Iron,100
291,Grab your leg warmers and spandex: let's get physical!,37i9dQZF1DWZY6U3N4Hq7n,80s Workout,80
292,Energetic Drum & Bass to keep your rhythm pumpin' in that 175 BPM sweet spot!,37i9dQZF1DXcCEH5EfTtzp,Lactic Acid Run 175 BPM,45
293,Break a sweat with this Zumba-inspired playlist! Find a class at Zumba.Dance,37i9dQZF1DX7cmFV9rWM0u,Zumba® Beats,64
294,Latin tunes to get your beast mode on!,37i9dQZF1DXdc2CX1rMGAc,Beast Mode Latin,100
295,Keep your run going with these upbeat rock tracks.,37i9dQZF1DWXx3Txis2L4x,Rock 'n' Run 150-180 BPM,40
296,Run to the world of R&B and HipHop.,37i9dQZF1DWWPcvnOpPG3x,Run This Town 150–165 BPM,50
297,Instrumental trap beats to boost your weight lifting workouts.,37i9dQZF1DWZqUHC2tviPw,Heavy Trap Beats,72
298,Burn off all those beers from last night.,37i9dQZF1DXbFRZSqP41al,Rock Your Body,50
299,Sweat it out with your favorite Country songs.,37i9dQZF1DX5OrO2Jxuvdn,Country Workout,126
300,A mix of punk rock to get you through your workout.,37i9dQZF1DX0BZrbvIqxCd,Punk Rock Workout,100
301,Listen to these flows during your yoga flow.,37i9dQZF1DX4FJyIpen2Yf,Hip-Hop Yoga,50
302,Intense and energectic tracks to boost your running session.,37i9dQZF1DWUxdwkOJZYCJ,Power Run 145 BPM,26
303,Move your body with your favorite 90s songs.,37i9dQZF1DXdMm3yYbD7IO,90's Workout,150
304,Catchy pop music in a steady 180/90 BPM pace.,37i9dQZF1DWVhQ5d3I6DeF,Fast Pop Run 180 BPM,78
305,Big tracks for a big workout.,37i9dQZF1DXdURFimg6Blm,Raising the Bar,96
306,"A dose of high energy, feel-good rock tunes. Press play and let the good vibes come your way.",37i9dQZF1DX0wiundViT27,Rock Me UP!,97
307,Start the day with a morning run together with these easy and joyful tracks.,37i9dQZF1DX8E1Op3UZWf0,Morning Run 150–165 BPM,50
308,"Gym harder, better, faster and longer. Yes, you CAN do it.",37i9dQZF1DX1gcrZ1xC96D,You Can Do It,50
309,A mix of music and wellness to guide you through your entire day,37i9dQZF1EFcqxDV8Se90O,Daily Wellness,34
310,Spread some cheer with this list of new and old seasonal favorites.,37i9dQZF1DX0HWhBzpBj05,Happy Holidays,61
311,The tracks that gamers love. With guest curation by Jaden Smith.,37i9dQZF1DWTyiBJ6yEqeu,Top Gaming Tracks,60
312,Ease into these recent hits and new songs from your favorite artists.  Cover: Taylor Swift,37i9dQZF1DX0b1hHYQtJjp,Just Good Music,81
313,"<a href=""https://www.globalcitizen.org/en/prize/"">Global Citizen Prize</a> presents Stand Up. Listen to the covers & their inspiration here.",37i9dQZF1DX4uO7dLsvNGE,Stand Up: A Global Citizen Prize Project,48
314,Need to break a sweat? Turn these jams up and stay motivated!,37i9dQZF1DWUSyphfcc6aL,Workout Beats,70
315,"Fun, educational podcasts for the entire family. Updates once a month.",37i9dQZF1DX1N6itedFmPy,Family-Friendly Fun,10
316,"Smart, engaging podcasts that go beyond the headlines. Updates every other Tuesday.",37i9dQZF1DX0BxHamIEkKV,Stay in the Know,5
317,Relax to the sound of jazz.,37i9dQZF1DWVqfgj8NZEp1,Coffee Table Jazz,139
318,A weekly collection of the latest must-hear episodes. Picked fresh every Tuesday.,37i9dQZF1DXdlkPQJ1PlTQ,Best Podcasts of the Week,7
319,Pass the sticks & press play.,37i9dQZF1DWT5MrZnPU1zD,Hip Hop Controller,100
320,Calm your mind with gentle piano and ambient.,37i9dQZF1DWXe9gFZP0gtP,Stress Relief,176
321,Essential tunes for time with the family.,37i9dQZF1DXab8DipvnuNU,The Cook(in),60
322,The newest music from Foo Fighters along with the top Rock songs you need to know,37i9dQZF1DXcF6B6QPhFDv,Rock This,50
323,New music from Machine Gun Kelly along with the top Alternative songs right now,37i9dQZF1DWVqJMsgEN0F4,Alt NOW,50
324,For those who like the newest songs loud. Very loud. Cover: System Of A Down,37i9dQZF1DWWJOmJ7nRx0C,Rock Hard,130
325,No rules. No boundaries. Just cool music you need to hear. Cover: KennyHoopla,37i9dQZF1DX82GYcclJ3Ug,The New Alt,130
326,Rock legends and epic songs that continue to inspire generations.,37i9dQZF1DWXRqgorJj26U,Rock Classics,145
327,These songs rocked the 90s. Cover: Nirvana,37i9dQZF1DX1rVvRgjX59F,90s Rock Anthems,150
328,These songs rocked the 00s. Cover: Linkin Park,37i9dQZF1DX3oM43CtKnRV,00s Rock Anthems,50
329,These songs rocked the 80s. Cover: AC/DC.,37i9dQZF1DX1spT6G94GFC,80s Rock Anthems,80
330,It’s smooth sailing ahead. Ride the wave of these smooth classics.,37i9dQZF1DXb3m918yXHxA,Yacht Rock,169
331,"These songs rocked the 70s. Cover: <a href=""spotify:artist:1dfeR4HaWDbWqFHLkxsg1d"">Queen</a>",37i9dQZF1DWWwzidNQX6jx,70s Rock Anthems,80
332,All the standard emo anthems. Cover: Gerard Way,37i9dQZF1DX9wa6XirBPv8,Emo Forever,80
333,"Third Eye Blind-ed by the '90s. Cover: <a href=""spotify:artist:6TcnmlCSxihzWOQJ8k0rNS"">Third Eye Blind</a>",37i9dQZF1DX3YMp9n8fkNx,'90s Pop Rock Essentials,101
334,Legendarios del rock en español.,37i9dQZF1DWYN0zdqzbEwl,Rock en Español,60
335,The great masterpieces of the genre.,37i9dQZF1DX6xOPeSOGone,Soft Rock,100
336,The greatest Alternative Rock songs through the decades. Cover: The Killers,37i9dQZF1DX9GRpeH4CL0S,Essential Alternative,225
337,The Best Rock Songs Of The Year / Cover: Bring Me The Horizon,37i9dQZF1DX2UyG74cWOyT,Rock This Presents...Best Rock Songs of 2020,105
338,When emo and hardcore fell hard for each other.,37i9dQZF1DX8sGALGjOrTu,2000s Screamo,100
339,Great songs by indisputable music legends.,37i9dQZF1DWWGFQLoP9qlv,Legendary,70
340,Get it all out there. Cover: Ghostemane,37i9dQZF1DWWXzA48d9shL,Tirade,70
341,A collection of rock's best power ballads.,37i9dQZF1DX82Zzp6AKx64,Power Ballads,49
342,Grunge will live forever. Cover: Nirvana,37i9dQZF1DX11ghcIxjcjE,Grunge Forever,50
343,"Country Music that ROCKS!!  
Cover:  Chris Stapleton",37i9dQZF1DWWH0izG4erma,Country Rocks,76
344,This is the new core at its finest. Cover: Captives,37i9dQZF1DWXIcbzpLauPS,New Core,100
345,Rock this list to help you rock that last rep. Gainz.,37i9dQZF1DX5OUjSS1OMgV,One More Rep,100
346,we don't conform and the future is ours ★ ft. Grimes,37i9dQZF1DXciq74vrQmM8,misfits 2.0,80
347,"Various sounds, various decades, but with 1 thing in common: it's pure rock & roll.",37i9dQZF1DWWRktbhJiuqL,Pure Rock & Roll,100
348,Walk down memory lane with the biggest rock anthems.,37i9dQZF1DWT3pfwRgyQMA,Songs We Rocked Out To,57
349,These songs rocked the '60s. Cover: Jimi Hendrix,37i9dQZF1DWWzBc3TOlaAV,60s Rock Anthems,101
350,The early pioneers and current favorites in Southern Rock.  Cover:  The Godfather...Charlie Daniels.,37i9dQZF1DXbDjX0hus3Iu,Southern Rock 101,106
351,"Rock out while you game, this is 10+ hours of the best in Rock.",37i9dQZF1DWZjmJmeiazwd,Ultimate Rock Gaming,150
352,Sometimes a cover can be even better than the original. You decide. Cover: Chris Cornell,37i9dQZF1DX2S9rTKTX6JP,Rock Covers,100
353,Big riffs and pounding drums to help you strut the streets.,37i9dQZF1DX1tyCD9QhIWF,Walk Like A Badass,50
354,"Slow, sludgy stoner rock. You can practically taste the desert dirt in your mouth while listening to these dark blues and rough rock numbers.",37i9dQZF1DXdpVGstUksUC,Stoner Rock,150
355,New classics and essential cuts from all your favorite rock bands. Cover: The White Stripes,37i9dQZF1DX49jUV2NfGku,Rock Solid,80
356,"This is the new roots rock—edgy, innovative, and rooted in soul, folk, Americana, and of course, the blues. Cover: <a href=""https://open.spotify.com/artist/01aC2ikO4Xgb2LUpf9JfKp?si=r7DnrTV_QvyNEMQUSoL_Bw"">Gary Clark Jr.</a>",37i9dQZF1DWSKpvyAAcaNZ,Blues & Roots Rock,149
357,Release The Bats! Cover: Siouxsie and the Banshees,37i9dQZF1DX0Nb1cyWS6Tq,Dark & Gothic,80
358,"Enjoy the most epic, electrifying, face-melting axe performances.",37i9dQZF1DWSlJG7YPUBHF,Legendary Guitar Solos,30
359,Zone out to some of the best psychedelic rock classics.,37i9dQZF1DWSDoVybeQisg,Psychedelic Rock,50
360,"Chill out with these awesome rock ballads. Cover: <a href=""spotify:artist:6Wr3hh341P84m3EI8qdn9O"">Rise Against</a>",37i9dQZF1DWXs1L3AC0Xio,Rock Ballads,75
361,Relax to acoustic versions of your favorite rock songs.,37i9dQZF1DX0rCrO4CFRfM,Acoustic Rock,50
362,The best of Grunge's heirs. Cover: Silverchair,37i9dQZF1DWVwr24yj95lH,Post-Grunge,50
363,A soundtrack that both you and your little one can enjoy.,37i9dQZF1DX525kA8Naqsg,Raised on Rock,75
364,Alternative meets electronic. Cover: NOISY,37i9dQZF1DWXMg4uP5o3dm,Alternative Beats,125
365,Welcome to the Underworld. Cover: Poppy,37i9dQZF1DXaWgNWdGsjlE,Sludge,95
366,Welcome to Indie Rock Club. Cover: The White Stripes,37i9dQZF1DX35DWKgAk2B5,Indie Rock Club,50
367,"Call it pop-punk, emo, post-hardcore, whatever you want. We call it all awesome. Cover: Waterparks",37i9dQZF1DWZkHEX2YHpDV,The Scene,100
368,The romantic side of classic rock and metal,37i9dQZF1DX7Z7kYpKKGTc,Rock Love Songs,50
369,The essential beautiful noise: sweet and sour fuzz to warm your heart. Cover: Slowdive,37i9dQZF1DX6ujZpAN0v9r,Shoegaze Classics,129
370,Canciones de Rock con un toque de nostalgia.,37i9dQZF1DWUE25YmPdDOO,Nostalgia + Rock,50
371,"These women rock our worlds with their music and influence. Cover: <a href=""https://open.spotify.com/artist/6Rx1JKzBrSzoKQtmbVmBnM?si=FmgtSxUqRmKS6b7Qmxm7Zw"">Hayley Williams</a>",37i9dQZF1DXd0ZFXhY0CRF,Women of Rock,102
372,"Today's top Latin hits are right here, on ¡Viva Latino! Cover: Camilo, El Alfa",37i9dQZF1DX10zKzsJ2jva,¡Viva Latino!,50
373,Today's hottest reggaeton hits! Cover: J Balvin,37i9dQZF1DWY7IeIP1cdjF,Baila Reggaeton,50
374,Éxitos románticos y eternos. Foto: Marc Anthony,37i9dQZF1DX7Qo2zphj7u3,Hits Románticos,150
375,"All-new releases by Latin artists! 
Cover: Juan Luis Guerra",37i9dQZF1DX1hVRardJ30X,New Music Friday Latin,50
376,"The most exciting new Latin artists and tracks, handpicked by our curators. Featuring KORDELYA on the cover.",37i9dQZF1DXbSwbJpH6lAw,Radar US Latin,30
377,"Best LatinX Indie tracks right now.
Cover: Ambar Lucid",37i9dQZF1DX4V5eXk4NKqu,Ultimate LatinX Indie,135
378,El título lo dice todo! Work it out with the OG's of Reggaeton!,37i9dQZF1DX9ZKyQHcEFXZ,Perreo Workout,100
379,Lo último y lo mejor de la salsa. Cover: Tito Rojas,37i9dQZF1DX4qKWGR9z0LI,Salsa Nation,150
380,No rules. Just vibes. Cover: Paloma Mami,37i9dQZF1DWT34oeYRnJ0R,Vibras,100
381,¡Muévete al ritmo de esta cumbia!,37i9dQZF1DXbUMEWUyV9JB,Super Cumbias,50
382,The countdown to 2021 starts now. ¡BYE ME FUI!,37i9dQZF1DWVcbzTgVpNRm,New Year's Fiesta,125
383,These hits were made to stay! Revive los éxitos de los últimos meses aquí.,37i9dQZF1DXbLMw3ry7d7k,Latin Hit Mix,100
384,Solo los clásicos. The movement’s roots. Cover: Daddy Yankee,37i9dQZF1DX8SfyqmSFDwe,Reggaeton Classics,100
385,¡Un saludo a todos los amantes de la cumbia!,37i9dQZF1DWTmGGCbcoQhY,Cumbia Sonidera,75
386,"Timeless Salsa from your favorite legends. Cover: Celia Cruz, courtesy of Fania",37i9dQZF1DX7SeoIaFyTmA,Salsa Classics,90
387,Legendarios del rock en español.,37i9dQZF1DWYN0zdqzbEwl,Rock en Español,60
388,"Hot to the core! Cover: Natanael Cano, Snoop Dogg, Ovi, CNG, Snow Tha Product",37i9dQZF1DX8sljIJzI0oo,Fuego,55
389,"¡Y que suene la banda, primo! Foto: Banda El Recodo",37i9dQZF1DX5O5m2ypWiqa,Clásicas de Banda,100
390,Clásicos de la bachata. Timeless bachata hits. Cover: Juan Luis Guerra,37i9dQZF1DX65py6HnnlE1,Bachata Classics,50
391,¡Baila esta cumbia! Los éxitos de Latinoamérica en un solo lugar.,37i9dQZF1DX8yLfjPY8emY,100% Cumbia,50
392,"¡Perreo del bueno! For those who like it raw.
Cover: Alexis Y Fido",37i9dQZF1DWX5ZOsG2Ogi1,Puro Perreo,80
